,message,label
1220,스몰더왜함? 든든한 세나하지,1
1221,아버지...,1
1222,ㅋㅋㅋㅋㅋ,1
1223,이게 탑이다,1
1224,에이스 ㄹㅈㄷ ㅋㅋㅋㅋㅋㅋ,1
1225,탈리야가 보여줘야대,1
1226,환중이 코 코뿔소네,1
1227,광동 패배한 태윤은 개추,1
1228,또?,1
1229,또 너야 최우제,1
1230,88848,0
1231,7년차 신인 또 기어 올라왔네,1
1232,으악,1
1233,되겠냐 그게 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1234,라스칼임 ㅋㅋㅋㅋ,1
1235,아니 애쉬딜 왜이러죠 ㅋㅋㅋㅋㅋㅋ,1
1236,정글차이긴해,1
1237,갈렸네,1
1238,0ㄷ13,1
1239,이거 브금 뭐임?,1
1240,와 근데진짜 두판다아쉽냐,1
1241,얼굴은 잘생ㅇ겼다,1
1242,레클레스 불러라,1
1243,와,1
1244,잰지이기겠네,1
1245,끝 났 노,1
1246,젠찌엔 짜요!!!,0
1247,게임 보러왔으면 게임 얘기나 해라 좀,1
1248,버거킹,1
1249,드디어 동부의왕 딮기가 서부의 꼬리로 !,1
1250,기인 무관따리를 왜자꾸..,1
1251,젠지 포핏달성 ㄷㄷㄷㄷ,1
1252,쵸 비 상!!!!!!!!!,1
1253,돌림뻥,1
1254,교도소 출소한지 3일됬습니다...ㅇㅅㅇ하지마세요.. 찾아갑니다.. 한다면합니다 조용히 게임 즐기고 싶습니다....,1
1255,쵸비임,1
1256,왈왈왈왈,1
1257,최원준이 홈렄 쳐버리네,1
1258,노틸의신 폴루 ㄷㄷㄷ,1
1259,퀀텀…,1
1260,bora ganhar minha t1 <3,1
1261,페이커 미드 바루스 ㄷㄷ,1
1262,씨맥도 약간 기안 느낌임,1
1263,구마유스는 가을전어라 기대 크게안함,1
1264,구마가 페이즈 이긴적이 있긴하나,1
1265,ㅋㅋㅋㅋ 어이가 없네,1
1266,시즌3 벤픽 브금아님?,1
1267,젠지탑 10년무관 ㅋㅋㅋ국내전도 무관 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미드 8년 국내원툴ㅋㅋㅋ,0
1268,티원 따운!!,1
1269,루시드도 거품이네,1
1270,대상혁,1
1271,두 팀 다 팀컬러가 무생무치해서...쉽지않을듯 이번시즌도 서부리그 대악마하려면 이정도로 힘들지....,1
1272,아니 오늘 왜케 재밌냐,1
1273,게임 조짓내,1
1274,그래 우린 국제전 가져갈게 내수 너네 가져 ㅋㅋㅋ,1
1275,한국팀 화이팅...,1
1276,머하냐 ㅋㅋ,1
1277,그냥 쳐봐,1
1278,드릉드릉~,1
1279,아우솔 카르마 이런거는 함정픽이네 연습때만 좋은거,1
1280,대 황 란,1
1281,쓰레쉬 뭐냐 ;;;,1
1282,데헷!!!,1
1283,뭔 드븐이야 진짜 ㅋㅋㅋㅋ 여기가 챌코인지 아나 드븐을 왜하는지 모르겠네,1
1284,젠지 팀짠거 보니까 티원이 이기겠던데,1
1285,블루로 매무리 당하누,1
1286,5천골차 뭐노...,1
1287,요네도 아니고 야스오 ㅋㅋ,1
1288,88848은 일부로 하는거임? ㅋㅋㅋ,0
1289,알리빼먹기 쉽다,1
1290,보안의 중요성,1
1291,현장예매 실패해서 다신 lck 안본다던 천안사는 노블아 왜 아직 보고있니,1
1292, 나 서울대 법대인데 지금 너희들 여기서 뭐하냐?,1
1293,프로하면 안되는 애들 많다는 애들 특: 백수 OR 잼민이,1
1294,다리우스 리헨즈 아님>? ㅋㅋ,1
1295,t1 간신히 이김,1
1296,근데 진짜 콜미는 개빻았네,0
1297,11주년 :party_popper::party_popper:,1
1298,집 게 리 아,1
1299,정글일까 탑일까,1
1300,1557이 머임?,0
1301,물소들 뒤지게 많네,0
1302,헬리오스 나대네,1
1303,저러면 또 트페하진않겠지,1
1304,해줘,1
1305,이세키들 대책도 없이 오늘은 안하겠지 하고 시작한거냐,0
1306,대황칙,1
1307,든든뭐함,1
1308,대 우 스,1
1309,벽플,1
1310,T1제발 밴픽좀 고치자,1
1311,전패 기록은 이미 있다,1
1312,젠짱 짜요 ?!,0
1313,민석이 존나귀엽다,1
1314,이번에는 크산테 가자,1
1315,대 상 혁 ㅋㅋㅋㅋ,1
1316,엄..,1
1317,라면 드립 좀 그만쳐라,1
1318,너한테는 안진다 마인드.ㅋㅋ,1
1319,와 상대가 안되네,1
1320,꽉수빈,1
1321,와든뎁쇼...,1
1322,언제시작함?,1
1323,하지마 그냥 ㅋㅋ,1
1324,코딱지 혁,1
1325,세체미끼,1
1326,ㅋㅋㅋ,1
1327,신예가 에이스인 세계관,1
1328,제우스 안싸우고 혼자 라인미는거 개웃기네 ㅋㅋㅋㅋㅋ ㄷㄹㅇ ㅋㅋㅋ,1
1329,기인축,1
1330,"""이겨""",1
1331,저런 카리스한테 솔킬따이는건 뭘까,1
1332,파묘 범인 김고은입니다.,1
1333,ㅋㅋㅋㅋㅋㅋㅋ 픽 존나 신기하네,1
1334,T1가즈아!!!!,1
1335,쇼메이커 키 137이라는거 실화인가요?,1
1336,젠지는 월즈 4강이라도 해볼려면 룰러 데려와야 하지 않나요? 룰러 없으면 8강 따리잖아효...? ㅋㅋ,0
1337,롤 도 사,1
1338,젠지 대악마는 티원이 아니라 KT였던거임...?? 흠,1
1339,도란 있으면 못이긴다 쵸비라서 그나마 이긴거였지,1
1340,1557 이 뭐에요?(진짜모름),0
1341,플옵팀들 다 확정됐나요?,1
1342,ㅇㅅㅇ,1
1343,브리온 보여주길래 브리온이 이긴줄 ㅋㅋㅋㅋ,1
1344,중국의 주권과 영토의 무결성을 적극 지지합니다 - 젠지 공식 포스팅 - ,0
1345,커즈는 왜 바텀을 안봐주냐 ㅠㅠ,1
1346,대상혁,1
1347,와 대상혁,1
1348,대상혁,1
1349,5럭스 = 1오른,1
1350,밴해줘서 고맙다,1
1351,팩트) 젠지는 중국팀이 맞으며 젠지를 응원하는 사람 대부분은 조선족이라는 통계가 나왔다,0
1352,끝났으/ㅁ,1
1353,루시안 서폿템 잘못산거봐라ㅋㅋ진짜 ; 저거 퍼즈 안함?,1
1354,88848,0
1355,무관기인 무관기인의 힘일것인가 티원일것인가,1
1356,롤goat라는놈이 8강따리 2년째못이김 ㅋㅋ,0
1357,아이고 쵸맘들 암말도 못하누 광동한테 지네 ㅋㅋㅋ,0
1358,그팬들 간혈적 발작일으키네 진짜,0
1359,짜요!!,0
1360,감독부터 방출시켜라 그전애,1
1361,영어분석 머지?,1
1362,제카 코르키 연습 해서 나올듯,1
1363,근데 pog받으면 좋은게 있음? 왜 항상 억지로 그 미드한테 주는거임? 영업때문에?아니면 홍보? 왜 pog는 항상 정해져있지...이해가안되네 지금 이거 kt 광동 2세트 pog도 어짜피 페이커가 받겠지 ㅇㅈ?,0
1364,아칼리 표창이 아쉽네,1
1365,역시 플옵은 켈황,1
1366,요네 좀 하면 안되나,1
1367,솔랭 안해도 이겨 ㅋㅋ,1
1368,딜라이트 존잘 사랑해:red_heart:,1
1369,잘 흘릴뻔 했는데,1
1370,젠지 시청자 6만명 ㅋㅋㅋㅋ 노잼이라 아무도 안보쥬 ㅋㅋ,0
1371,울바,1
1372,난 ㅈ밥대전이 땡겨,0
1373,성캐로 바꾸면 디도스 안걸릴듯 ㅋㅋ,1
1374,오 썬콜 ㄷㄷ,1
1375,쵸비 << GOAT,1
1376,티원팬이긴 한데 쵸비 진짜 ㅈㄴ 잘하긴하네,0
1377,실 비 김 치,1
1378,PerfecT는 성공적인 1군안착 캬...,1
1379,에이밍 깃부르미 자꾸 너무 빨리씀,1
1380,그러게 세나 주고 개 털리네 ㅋㅋ,1
1381,티갈들 오올,0
1382,꿀젬지,1
1383,킹겐이 컴퓨터 박살냈다내요,1
1384,이게 국대주전미드와 벤치의 차이인가 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ 넘을수없는벽 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0
1385,쵸비는 역시 도란빨인듯,1
1386,대우스,1
1387,모건 돔황챠라,1
1388,스몰더 <- 거른 팀의 최후 ㅋㅋㅋㅋㅋ,1
1389,10명중에 무관이 낀낀이형 한명이네,1
1390,누구 취향 반영한거냐 이건,1
1391,웅 우리 정글 캐니언~,1
1392,수준뭐냐,1
1393,진짜개멍청하다 한타ㅇ훨좋은데,1
1394,저거좀없애라고 제발,1
1395,개망했는데,1
1396,네네누나는 이제 안나오나 수진이랑 동기였던아나운서,1
1397,신상햐,1
1398,말좀 가려서하자……,1
1399,데켑에 메자이 20스택 ㅋㅋㅋㅋ,1
1400,pakler,1
1401,루시드 깡 ㅈ되네,0
1402,캬~~!,1
1403,흰색줄 <- ㄹㅇ 나이 티 나넹ㅇ;,1
1404,아 안돼..ㅠ 광동 제발 좀 이겨라,1
1405,아 저건 ㅋㅋ,1
1406,대상혁 ㄷㄷ,1
1407,와 매라 ㅋㅋㅋ,1
1408,젠지 짜요,0
1409,혜지야 축구연ㅅ,1
1410,40억 사랑해,1
1411,큐강타 할줄 아시잖아요ㅋㅋㅋㅋㅋㅋ,1
1412,(하늘이 우릴 돕는데?) 88848,0
1413,오너 진짜 존나 잘함 ,1
1414,진짜 재밌게한다,1
1415,펜타가 왜 매너노 ㅋㅋ,1
1416,대 스 칼 ㄷㄷ,1
1417,집케리아,1
1418,무조건 쌍단식이 맞는건가,1
1419,어 88팔이 형이야,0
1420,나이트 왼손잡이,1
1421,ㅋㅋㅋ 씨맥 얼탱이 나감,1
1422,농심이 더빡셌누,1
1423,얘네 뭐하냐?,1
1424,그냥 져라 롤드컵 msi나 봐야지,1
1425,미쳤네 케리아,1
1426,아니 나도 잡혔어,1
1427,브리온은 어쩌다가 기드온 원툴 됌,1
1428,드가자!!,1
1429,888룰8,0
1430,바이궁??,1
1431,나무위키 보슈 다 나와있음,1
1432,채탱 ㅈㄴ 역하네,0
1433,깡통용먹으려고 겜내주는팀 ㅋㅋㅋ,1
1434,루나민 절대하지말자 ㅋㅋㅋ,1
1435,즐겜모드ㅋㅋㅋㅋㅋㅋ,1
1436,젠지팬분들 한화 농심 욕 그만해주세요 깨끗한 채팅 칩시다 ,0
1437,아이언 티원빠돌이들 지들보다 티어높은애들한테 훈수나 쳐두고 자빠졌노,0
1438,젠지는 어떻게 강팀이 되었는가,0
1439,쵸비~~,1
1440,활동량은 켈황,1
1441,1557이 뭔가요?,0
1442,사일 빌드업 쌓고 있네,1
1443,광고 ,1
1444,우디르 ㄷㄷ,1
1445,옛날 버전으로 바꿨나,1
1446,건부야.... 나 지금 행복해...,1
1447,저게 죽네?,1
1448,발라줄게 ㅋㅋ,1
1449,저거 킬각보는게 실력이지,1
1450,t1 1세트도 kt나 젠지엿으면 걍 개털린경기엿는데 농심이라 살앗지,0
1451,방빼,1
1452,쵸비는 잘버티던데..,1
1453,어? 허허 나이스~,1
1454,슼갈들은 질병이야..형들. 너무 뭐라하지말자.. 아픈친구들이잖아 ㅋㅋ,0
1455,2군은 킹겐리가야지,1
1456,아니대체ㅋㅋall ad 조합을 왜하누,1
1457,쵸비 숙소 비밀번호가 88848 이었습니다. 현재는 바뀐걸로 암,0
1458,원래저럼,1
1459,"와 ""스몰더 또해봐"" 지리네ㅋㅋ",1
1460,웅,1
1461,너프도 먹은 트페를 굳이 햇어야했나,1
1462,요네 크면 이긴다,1
1463,테디가 못한다기보다는 바이퍼랑 비교해보면 이기는 원딜인데도 영향력이 너무 없음 뒤로 엉덩이 쭉빼고 숟가락원딜 트렌드가 안맞음,1
1464,88848,0
1465,구마유시는 ㄹㅇ 바루스 원툴이네..,1
1466,팬ㄷ,1
1467,ㅇㅇㅇ4ㅇ,0
1468,윌러 레전드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1469,일부러 이러네 ,1
1470,대상혁,1
1471,바론을 가야지 판단 뭐냐,1
1472,결승 상대 티원 개꿀~,0
1473, 와 표식,1
1474,꽉확정이네,1
1475,클템 해설 개맛있네 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1476,하.. 또 젠지는 영토 다가져가네.. 무결성하다 진짜,1
1477,울프방 터져서 여기왓으면 ㄱㅊ,1
1478,리브샌박,1
1479,미래에서 왔습니다 한화가 역스윕으로 스프링우승입니다,1
1480,올라프 ㄱㄱ,1
1481,저평가 하는 사람 널렸는데,1
1482,아니 포지션이 다....ㅋㅋ,1
1483,세나 풀면 져야지,1
1484,솔직히 킹겐이 mvp 아님? ㅋㅋ 이기는데 200%몫을 다했는데,1
1485,칙칙폭폭칙칙폭폭,1
1486,걍 맞짱뜨지 왜 빠진거여,1
1487,젠지 밟자,1
1488,나보댜 티어 낮은 것들 다 닥쳐,0
1489,귀여웤ㅋㅋㅋ,1
1490,와 커즈,1
1491,왜 경기 시작안함?,1
1492,시작됬다 ㅋㅋㅋ 똥팀들의 30분짜리 cs먹방 아휴,1
1493,와 창조손해,1
1494,오넠ㅋㅋㅋ 딜량 어차피 못올리니까 넥서스 때렸네ㅋㅋㅋㅋㅋ,1
1495,팀 자체가 젠지가 체급이 우위임..한화는 반수 아래의 팀,1
1496,든버지 ㅋㅋㅋㅋ,1
1497,쵸없페왕 = 쵸비없으면 페이커가 왕이야 ㅋ,0
1498,킹갠 스바럼이 ㅈㄴ 못했네,0
1499,백도어가는 판단이 맞냐 이게 ㅋㅋㅋ,1
1500,딮기가 이기는법 = 씨맥급 감독영입,1
1501,제발..여기서 실수하지말고 ,1
1502,아지르가 탑승해서?,1
1503,대참사,1
1504,롤규성!!!,1
1505,유출 나옴?,1
1506,우트록스 ㄷㄷ,1
1507,헐얼ㄷㄷㄷㄷ,1
1508,슼갈분들 화내지 마세요 ㅠ,0
1509,역시 유관,1
1510,광동경기 합니다 무관중으로 발표났어요,1
1511,롤 도 사,1
1512,켈황은 역시 유미 ㅋㅋ,1
1513,F드립 어그로인데 애들 개잘끌리네 ㅋㅋ,1
1514,웃어?,1
1515,노틸 ㅋㅋㅋㅋㅋㅋ,1
1516,럼자오자레 ㄷㄷ,1
1517,테디만 경기하네,1
1518,찍어 걍 4번으로 가,1
1519,디플7l아,1
1520,제카 잘커서 모름,1
1521,chovy cs,1
1522,두구두구짜짜두구두구짜짜,1
1523,렐 찻어야 됫는데 실수했네,1
1524,888룰8이리께 ㅋㅋ,0
1525,대 키 무,1
1526,녹방 아닙니다. 라이브 방송입니다rive,1
1527,씨맥은 명장 맞다,1
1528,캬,1
1529,불 불 불 불 불,1
1530,티원 걍 제우스 아트록스 원툴임 거품 싹 빠졌노 원딜 정글 선발교체해라 존나 못하네,0
1531,kt 더샤이 영입하면 어디까지 가능?,1
1532,몇시시작이에요?,1
1533,대 상 혁,1
1534,폴?루,1
1535,티켓팅 다시해야겟네,1
1536,지우랑 피에스타만 사람이네,1
1537,미드 말파 ㄷㄷ,1
1538,범부엔딩,1
1539,ㅋ찌엔지팬들 바텀듀오를 욕하지 말아주세요,0
1540,미드 원딜 토나온다 ㄹㅇ ,1
1541,제카 아지르 숙련도 레전드네,1
1542,얘네들은 과거에 사냐 작년 서머 밴픽인데,1
1543,뎊이었으면....,1
1544,지는거에요?,1
1545,한지우 피터츄 ㄷㄷ,1
1546,퍼블따였다고 퍼즈 중국스럽네,1
1547,킹겐이 자리가 너무 안타까웠디,1
1548,불이야~~,1
1549,라스칼은 애초에 잘한적이없음,1
1550,쵸비가 게임 다풀었잖아 ㅋㅋ,1
1551,우물우물우물!! 갈증 메타,1
1552,이방은 1557 하는애들 없어서 좋네 ㅇㅅㅇ,0
1553,pog 도란,1
1554,예아!,1
1555,쵸비는 라인전 또 이겨? 지는 적은 있나 ㄹㅇ 상수값이네,1
1556,역시 유학생,1
1557,대 허 수는 언제될거니 허수야,1
1558,롤 천재,1
1559,치감좀가라 ,1
1560,1 5 5 7,0
1561,신 상 혁,1
1562,젠지랑 5꽉간 딮기 맞냐? 경기력 처참하네 ,0
1563,캐니언은 뭐함,1
1564,노,1
1565,센세~~ ㅋㅋㅋㅋㅋㅋㅋㅋ,1
1566,스탠딩 메이지가 저래서 어려움...,1
1567,카이사가 너무 여경인데?,1
1568,여긴 ㅇㅅㅇ 안해서 좋네요 ㅋㅋ,1
1569,ㅋㅋㅋㅋ롤판에 시그니쳐 챔이어딧냐 멍청한거냐 뭐냐,1
1570,니들이 페이컬 아냐,1
1571,이게 후니야 불독이야,1
1572,육룡 ㄷㄷ,1
1573,ㅠㅠ,1
1574,시작된건가??,1
1575,대상혁,1
1576,오너 ㅋㅋㅋ,1
1577,88고소충들 ㅋ니들끼리 고소해랔ㅋㅋ,0
1578,"알잖아 1세트 개 던지고 2,3세트 분노 티원",1
1579,불 머함 ㅋㅋㅋㅋㅋ,1
1580,든버지,1
1581,쇼메머함,1
1582,초전도밴픽 개빠르노 ㅋㅋㅋㅋㅋㅋㅋ,1
1583,퍼즈냐?,1
1584,똥지,1
1585,딜라이트랑 제카 바루스가 다함,1
1586,또윤!!!!!,1
1587,이걸 막아버리네,1
1588,1557하는 젠지팬들이 더 역겨워 미안한데,0
1589,반응 봐라,1
1590,데프는 맨날 대회 때 껌씹노,1
1591,드릉드릉 드릉드릉 드릉드릉,1
1592,피넛 제카 오늘 레전드네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1593,쇼메이칵!!,1
1594,젠지 나와!!,1
1595,But chovy cs,1
1596,페이즈는 진짜 팀 잘 만났네,1
1597,대 황 란,1
1598,빛돌 묻어놓고 내로남불은 젠평 ㅋㅋ~~,0
1599,데프트의 캐리력 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1600,이봉원 인사 똑바로 하자,1
1601,오늘 광동은 뭐 새벽경기 인가요? ㅋㅋ,1
1602,8848이머임,0
1603,근데 이렇게 되도 T1이 유리하다는 사실,1
1604,두두 진짜 수고했다..,1
1605,?,1
1606,이거 세나 리신이다 ㅋㅋㅋㅋ,1
1607,DK 가 오히려 결승전처럼 보였는데,1
1608,기인 우승하고싶나보다 ,1
1609,동부팀이지만 강팀상대로도 꺼낸 서커스같은 픽 그래도 이정도로 원하는거 한다는게 잘하는거네 듀렉스 그팀은 강팀상대로 서커스하지도 못하던데...,1
1610,이럴거면 하지마라,1
1611,구마유시는 이번년에 모든겜 버스탔다. 한번은 해줘라 인간적으로,1
1612,아 제카 뭐하냐;; 왜 솔킬따임,1
1613,도란!,1
1614,진짜 운영 레전드다,1
1615,씨맥선수,1
1616,비디디야 행복롤좀해보자 제발,1
1617,해설은 양쪽 두명이 하는거고 ㅋㅋㅋ 캐스터랑 해설 차이 구분도 못하는애들이 아직도 있구나 ㅇㅇ 신기하다 ,1
1618,젠지를 이긴 DK를 이긴 KT를 이긴 광동을 이긴 T1,1
1619,젠지가 사이드가 안좋아서 이거 시간끌면 힘들어보이는데,1
1620,진짜 자기몸처럼 움직이네 ㄷㄷㄷ,1
1621,딮기 타잔감 ?,1
1622,2:0으로 끝난데요,1
1623,쵸비팬들이 지금 한화생명 욕하는 거임? 무섭네ㄷ3,1
1624,끝났다,1
1625,룰 바뀜? 일주일에 한번씩 중국팀이랑 붙네여,1
1626,상혁이형빼고 나가있어야되는 경기였는데 ,1
1627,도구유시 ㄹㅇㅋㅋ,1
1628,ㅈㅈ,1
1629,켈 황,1
1630,왜그러는걸까,1
1631,ㅋㅋㅋㅋㅋㅋㅋ 디스이즈 우물 ㅋㅋㅋ,1
1632,디도스 언급하는것도 자제 해야되요 그 버러지들이 원하는게 격한 반응이라고 생각해요,0
1633,젠지 망해버렸죠,1
1634,이러고 지면 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
1635,머 아직도 안하노,1
1636,유 튜브,1
1637,와도란 살아났다 이재,1
1638,에이 구라치지마 어케 5년 커리어가 88848이야 진짜 ㅋㅋ,0
1639,1557은 진짜 어떻게했냐 ㅋㅋㅋ,0
1640,두더지 게임 두더지를 억지로 빼내면 반칙이지,1
1641,접전?,1
1642,아ㅣㄴ,1
1643,용기갱,1
1644,1557 88848 누가 더 죄냐?,0
1645,동서부 구분도 못 하는 게 뭔ㅋㅋㅋ,1
1646,황금아리 뭐함?,1
1647,"별 2개 빼라 제발 ㅋㅋ삼성화이트, 상성블루 커리어 쓰지말고 제발 주제를 알아라 우승도 한적도 없는팀이 별달고 앉았어 ㅋㅋ",0
1648,우정잉 누나랑 결혼하고 싶다,1
1649,그냥 티젠빼고 다 똑같아,1
1650,중국팀에 쳐발리네,1
1651,파이크 진짜 아무것도 안하네,1
1652,애쉬는 흠....,1
1653,오너는 원래 못해서 놀랍지도 않음,0
1654,똥스캇,1
1655, 세나 단식이잖아 딱대야,1
1656,지우 드디어 돈 모으는거니!!!,1
1657,오리아나 패배지분율 90퍼ㅋㅋㅋ 용한타 노스펠인데저기서 갈린다고ㅋㅋ?,0
1658,김건희?,1
1659,뭐하노 리신 ㅋㅋ,1
1660,분석데스크 안하지??,1
1661,응디디는 어디 있음??,1
1662,ㅁㄷㅊㅇ,1
1663,광동 ㅈㄴ쌜듯,1
1664,-ㅅㅁ,1
1665,비상 ~~,1
1666,티버~보다 바텀 딜 뭐냐 ㅋㅋㅋㅋ,1
1667,"그냥 티원 젠지 관계는 바이에른잘잡는 ""묀횐 글라흐바흐"" 이거랑 다를게없다니깐 ㅋㅋㅋ 국제전에서는 안보이자나~",1
1668,세라핀을 왜한겨,1
1669,1557은 누가 깰수있나 ㅠㅠ,0
1670,10시에는 끝나겠지...?,1
1671,미드정글망겜 수준,1
1672,왜 시작 안함,1
1673,와 진짜 댓글 수준 토나온다 가정수준 보이네,0
1674,둘다 개못해서 재밌네 ㅋㅋㅋ 극한의 엄대엄,1
1675,와 진짜 카리스 개극혐이다 진짜 뭐한거냐 트타들고,0
1676,국제전 무관 그분 POG라도 주자 불쌍하잖아,1
1677,호호우,1
1678,탑 퀸 나올거같은데,1
1679,서폿하나에 팀이 이렇게 무너지네,1
1680,대 황 넛,1
1681,진짜 여기 채팅창은 브론즈밖에 없나? ,1
1682,ㅋㅋㅋㅋㅋ 카르마 상대로 원래 아지르 나와야하는데 ㅋㅋㅋ 아지르 글로벌 밴이네 ㅋㅋㅋㅋ ; 미드 뭐하냐??? ㄹㅇ,1
1683,롤 승 우,1
1684,우디르만 안 했어도 참...,1
1685,이걸 페이커 준다고? 절레 절레,1
1686,디도스? ㅋㅋ 그냥 증명한다,1
1687,드레곤의 피지컬~~~~,1
1688,녹방이래 ㅇㅇ 아까 해설이 말함,1
1689,디알엑스안망햇네,1
1690,똥미,1
1691,렉사이 피차는거 개사기다 티원 렉사이 주지마라.. ,1
1692,젠장연이 이렇거 많아?,1
1693,리헨즈 할아버지냐?,1
1694,미드 심각하네 ㅋㅋ,1
1695,ㅁㅍ,1
1696,따흐흑 든버지,1
1697,이거도 보는 사람이 있네,1
1698,캬,1
1699,루시안 자꾸 하네 t1밴픽 잘하다가 왜 요즘 이상하냐 톰이 밴픽안하고 꼬감이하나,1
1700,대또죽 ㄷㄷ,1
1701,고버지가 광동같은팀을 왜감 서부권팀이면가지,1
1702,루시드 아,1
1703,깔-끔,1
1704,근데 팀 160은 본인 장비도 아니고 피방에서 하네,1
1705,따이상혁 ㅋㅋㅋㅋ,1
1706,설계됐었네,1
1707,제카의 무한 침대라인전 ㅋㅋㅋㅋ 잘 드러눕네,1
1708,DRX 팬서비스 차원에서 깔끔하게 gg치자. 이건 뭐 너무하네.,1
1709,일단 재밌노 ㅋㅋ,1
1710,이번엔 광동이 후반에 더 좋으니깐;,1
1711,젠지>한화>T1>그외,1
1712,환공포증 있는데 ㅇㅅㅇ 제발 그만해주세요 ,1
1713,1557?,0
1714,표식도 너무 로또식 플레이다.. 되면 개좋고 안되면 걍 지고 ,1
1715,겜 개판이네,1
1716,2판 3선승인가요?,1
1717,농심 탑다이브에서 교환나오고 그 이후로 하려는 거 다실패함.. 그렇게 전부 실패할 수가 있나?,1
1718,대 상 혁,1
1719,눈을 뽑는 제카 ㄷㄷ,1
1720,바로섬머 시즌넘어간다네,1
1721,흐필패 ㅋㅋㅋ,1
1722,제우스 승부조작임 ㄹㅇ,1
1723,또 핑문제임?,1
1724,대 상 혁,1
1725,딜라이트 ㄷㄷ,1
1726,페이커,1
1727,데프트 경기력이 너무 무생무치함...오늘 에이밍 대악마 역활하기엔 부족한듯...바텀차이 과관이다 밋천 다 들어놨음 ㅋㅋㅋ,1
1728,기드온 세주궁 진짜 너무 대충쓰네 ㅋㅋ,1
1729,리신이 트롤이네,0
1730,티원옆에 3 0 0 은뭔가여???,1
1731,십 ㅋㅋㅋㅋ,1
1732,웃참표정이 개웃기네 ㅋㅋㅋㅋ,1
1733,이걸!?!?!?!!,1
1734,상체 ㅈ망했네 ㅋㅋㅋㅋㅋ,0
1735,wow,1
1736,벤을 얼마나 쳐맞았으면 애니를 꺼내냐,1
1737,대황식,1
1738,캬,1
1739,티원파이팅,1
1740,에이밍 최고 화이팅!!!!!,1
1741,이 조합으로 이기네ㅋㅋㅋㅋㅋㅋㅋ,1
1742,천번찔린 데프트 ㄷㄷ,1
1743,개발렸네,1
1744,ㅋㅋㅋㅋ,1
1745,킹겐은 그 미드가 없는 월즈우승있다 ㅋㅋ 킹겐이 ㅈ으로 보임?,0
1746,김정x,1
1747,디알엑스 홧팅,1
1748,와 루시드 Q 한번 잘못써서 게임이 뒤집혔네 ㅋㅋ ,1
1749,모지리들 많네,1
1750,노틸벤하니까 죽을 못쓰네 리핸즈.. 힘내라 ,1
1751,아아악 엘씨케시이의 호령이 젠지가!!!!!,1
1752,제목에 라이브 안보이냐,1
1753,/킹겐시점,1
1754,디도스 괜찮ㅅ을려나,1
1755,대나 ㄷㄷㄷㄷㄷㄷ,1
1756,역시 중국어는 젠평~,0
1757,또 너야?,1
1758,ㅈ,1
1759,두 팀 다 바른 광동이 새삼 대단해지네...,1
1760,한달 연봉은 뭐냐..ㅋㅋ,1
1761,든든하네형들 ㅇㅈㄹㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬,1
1762,지옥불이눙,1
1763,대 리 아,1
1764,표식은 진짜 잘해졌네,1
1765,베트남어해설 뭐임? 언제생김,1
1766,플 왜 안씀,1
1767,안딜 안나옴?,1
1768,궁소리 존나 시끄럽네,0
1769,하위권 대결은 누가누가못하나 느낌이라 재밌네 ㅋㅋ,1
1770,1황 의미없네...,1
1771,입장하는거좀 바꾸면안되나;,1
1772,데프트는 프류 그만 해여겟는데..,1
1773,053뭐냐,1
1774,동 부 행 동,1
1775,어마 가즈아!,1
1776,건부 말잘하니깐 너무 좋다,1
1777,4연나미,1
1778,kods,1
1779,땜원 ㄷㄷ 역시 대 황 딮,1
1780,폭스뉴스 ㅋㅋㅋㅋㅋㅋ,1
1781,젠지 잔인하네… 젠인자나이..,1
1782,켈황,1
1783,DD,1
1784,퍼펙트 진실의 방으로 데려간다네요~,1
1785,/선수시점,1
1786,스몰덬ㅋㅋㅋㅋㅋ 우르곳 파이크 왜함?,1
1787,왜 자꾸 빨려 들어가냐 티원애들,1
1788,서렌친거임?,1
1789,레넥 왜 저렇게 들어갔노,1
1790,디도스로 연습자체를못하는데 문제있냐 그러면,1
1791,바이막어야함,1
1792,세나나해라,1
1793,드븐 왜 안함,1
1794,폴루 잘했네,1
1795,카밀은 진짜 하는게 뭐임?,1
1796,님들 감스트 무슨일임 대박이던데..?,1
1797,1세트 피오지누구에여?,1
1798,아 안딜 q,1
1799,그래도 티원 대응 잘한편인듯,1
1800,콜미는 진짜,1
1801,항마력 테스트 그만해라 하나둘셋 좀,1
1802,헉,1
1803,오늘도 외칩니다 88848,0
1804,5꽉은 가야제 ??,1
1805,바론애무만하네 바론싸겠다,1
1806,김기인,1
1807,쇼칼리?̊̈,1
